,Feature,Importance,R2_Training,R2_Test,RMSE_Training,RMSE_Test
0,人口密度_人每平方公里_市辖区,658,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
1,居民家庭用水量_万吨_市辖区,633,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
2,人均地区生产总值_元_市辖区,721,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
3,规模以上外商投资企业_个_市辖区,511,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
4,城市建设用地占市区面积比重_百分比_市辖区,805,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
5,全年公共汽电车客运总量_万人次_市辖区,776,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
6,年末实有城市道路面积_万平方米_市辖区,619,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
7,第三产业占地区生产总值的比重_市辖区,761,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
8,第三产业_卫生社会保障和社会福利业_人_市辖区,516,0.9404996355165283,0.6988876179965365,2.5026080146430307,6.0365287681548425
