,Feature,Importance,R2_Training,R2_Test,RMSE_Training,RMSE_Test
0,人口密度_人每平方公里_市辖区,0.3723806056364634,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
1,居民家庭用水量_万吨_市辖区,0.3011108188886644,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
2,人均地区生产总值_元_市辖区,0.24840476042787185,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
3,规模以上外商投资企业_个_市辖区,0.18826964210354297,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
4,城市建设用地占市区面积比重_百分比_市辖区,0.1494033830256311,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
5,全年公共汽电车客运总量_万人次_市辖区,0.4766540394476717,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
6,年末实有城市道路面积_万平方米_市辖区,0.1896998912794243,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
7,第三产业占地区生产总值的比重_市辖区,0.093438073548355,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
8,第三产业_卫生社会保障和社会福利业_人_市辖区,0.11632639519041228,0.9502945366620515,0.6745661671833685,2.2873629447439647,6.27558647041743
