,Feature,Importance,R2_Training,R2_Test,RMSE_Training,RMSE_Test
0,人口密度_人每平方公里_市辖区,0.19334637527916612,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
1,居民家庭用水量_万吨_市辖区,0.11324075159881503,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
2,人均地区生产总值_元_市辖区,0.11447154589679098,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
3,规模以上外商投资企业_个_市辖区,0.09525316503492093,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
4,城市建设用地占市区面积比重_百分比_市辖区,0.09186638634214074,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
5,全年公共汽电车客运总量_万人次_市辖区,0.13484415720666612,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
6,年末实有城市道路面积_万平方米_市辖区,0.10094885789917703,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
7,第三产业占地区生产总值的比重_市辖区,0.07826648012989906,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
8,第三产业_卫生社会保障和社会福利业_人_市辖区,0.0777622806124238,0.9501846263466643,0.6721463240497974,2.2898904934343163,6.298875090228664
